INPUT,REF,OUTPUT,LABEL,BLEU
ich mochte ein paar leere glaser,i want a few empty glasses,i want to some,0,0.6428571428571429
der park war verlassen,the park was empty,the gate was,1,0.5833333333333334
wisst ihr nicht wer ich bin,do you not know who i am,do you know i i i,1,0.5294117647058824
die gabel ist schmutzig,the fork is dirty,the cloth is dirty,1,0.5555555555555556
er ist historiker,hes a historian,hes is,1,0.8333333333333334
gib mir ein leeres blatt papier,give me a blank sheet of paper,give me a the bus,0,0.6470588235294118
strickst du mir einen pullover,will you knit a sweater for me,you call a chance,0,0.47058823529411764
ich wurde das an deiner stelle nicht tun,i wouldnt do that if i were you,i didnt do your your,0,0.45
ich wunschte sie hatten das nicht getan,i wish you hadnt done that,i wish i you you that,0,0.47619047619047616
konnte ich noch ein bier haben bitte,can i have another beer please,may i ask a a,0,0.30769230769230765
ist sie versalzen,is it too salty,is it too salty,1,0.5333333333333333
wir erwarten gute ergebnisse,we expect good results,we just a good well,1,0.5263157894736842
tom ist so nett,tom is so nice,tom is very funny,1,0.47058823529411764
ein jahr hat zwolf monate,a year has twelve months,a wife has a,1,0.5
er bewaffnete sich mit einer pistole,he armed himself with a pistol,he works a the,0,0.6428571428571429
einigen wir uns einfach darauf verschiedener meinung zu sein,lets just agree to disagree,we we we to to,0,0.2857142857142857
wurdest du mir diesen platz freihalten,will you keep this seat for me,do you get the the,0,0.3888888888888889
ich bin nicht jedem von euch bose,im not angry at all of you,im not afraid to you,0,0.55
du bist mir noch etwas schuldig,you still owe me one,you miss you for,1,0.4375
ich habe dich lange zeit geliebt,ive loved you for a long time,i got it in it,0,0.42857142857142855
tom liest einen roman,tom is reading a novel,tom is reading reading,1,0.5454545454545454
lasst uns jetzt endlich essen ich sterbe vor hunger,lets eat now im starving,lets be be tired,0,0.4375
wir gehen ab und zu angeln,we go fishing from time to time,well to to,0,0.5
sie ist noch ein fraulein,she is still a girl,she is a a woman,1,0.375
seine frau bringt mir italienisch bei,his wife teaches me italian,his father has me me me,0,0.391304347826087
genieen sie die vorfuhrung,enjoy the show,take the,1,0.5
das madchen zitterte vor angst,the girl trembled with fear,the pain is,0,0.5454545454545454
die ordnungszahl fur eisen lautet,the atomic number for iron is,the is is,0,0.6666666666666666
ich wusste dass du mich finden wurdest,i knew youd find me,i knew you know me,1,0.5555555555555556
niemand will dass ihr das macht,nobody wants you to do this,no wants you to that,0,0.5
wer ist gekommen,who came,who come,1,0.875
tom hat mich zum flughafen gefahren,tom drove me to the airport,tom gave me the the,0,0.42105263157894735
ich bin dageblieben,i stayed,i fell,1,0.5
das langt nicht hin,its not enough,that doesnt,1,0.6363636363636364
ich werde auf dem sofa schlafen,ill sleep on the couch,ill go in the the,1,0.47058823529411764
er ist vor ein paar tagen von hier abgereist,he left here a few days ago,he died a few few,0,0.4117647058823529
ich werde dich nicht anlugen,i wont lie to you,i wont let to you,1,0.5882352941176471
hat euch das uberrascht,did that surprise you,did that happen that,1,0.4
er ist nicht fur den lehrerberuf geeignet,he is unfit to be a teacher,he wont at the,0,0.5
so gut kenne ich tom noch nicht,i dont know tom that well yet,im dont why tom tom,0,0.5263157894736842
das sind nicht meine schlussel,these arent my keys,these not my my,1,0.5333333333333333
tom betrachtete seinen hund,tom looked at his dog,tom didnt his his dog,1,0.42857142857142855
konnen sie mich nicht in frieden lassen,cant you leave me alone,cant you let me,1,0.7333333333333333
entschuldigung wie spat ist es,excuse me what time is it,even me be be,0,0.23076923076923078
ich habe angst in der offentlichkeit zu sprechen,im afraid of speaking in public,i afraid afraid to to to,0,0.2916666666666667
ich habe sie vorhin dort druben gesehen,i saw them over there a while ago,i met her happy,0,0.5333333333333333
jeder will geliebt werden,everyone wants to be loved,nobody wants to be,0,0.6111111111111112
er ist so arm wie man nur sein kann,he is as poor as can be,he is as as as as,1,0.35294117647058826
tom nahm an marys beerdigung teil,tom attended marys funeral,tom took marys his,0,0.4444444444444444
tom versucht das unmogliche zu tun,tom is trying to do the impossible,tom will to to,0,0.42857142857142855
ich war auerstande noch langer zu stehen,i was unable to stand any longer,i was been to,0,0.7692307692307693
warum sollte tom irgendwie anders sein,why should tom be any different,why tom tom come to,0,0.42105263157894735
kann ich ihnen dabei helfen,can i help you with that,can i help you you,1,0.6666666666666666
reisen sie gern,do you like to travel,do you like to,1,0.7142857142857143
er war wutend auf seine tochter,he was angry with his daughter,he was at his his,0,0.47058823529411764
ich bin nicht tot,im not dead,im not not,1,0.6
ich habe ein geschenk fur dich,i have a present for you,i have a for you,1,0.6875
ihr angstigt mich nicht,you dont frighten me,you dont me me,1,0.6428571428571429
tom hinkt beim gehen,tom walks with a limp,tom will to,1,0.6363636363636364
ist das mittagessen in diesem preis inbegriffen,is lunch included in this price,is that last day,0,0.4375
das ist seine entscheidung,it is his decision,that is his decision,1,0.5
ich wollte das eigentlich nie machen,i never actually wanted to do that,i said said to said said,0,0.25
vielleicht kann ich dir helfen,perhaps i can help you,maybe i can help you,1,0.6
da ist viel los,theres a lot of traffic,its is too of,1,0.46153846153846156
die kinder sollten drauen spielen,children should play outside,we men out milk,0,0.5333333333333333
der lehrer verwechselte unsere namen,the teacher mixed up our names,the dog is your,0,0.6666666666666666
ja sehr gern,ill be glad to,do have like of,1,0.4666666666666667
ich habe meiner lehrerin einen brief geschrieben,i wrote a letter to my teacher,i have a my my car,0,0.5
ich verwende nur rohrzucker,i only use cane sugar,i just to more,1,0.5
tom schrubbte seine fue,tom scrubbed his feet,tom raised his goal,1,0.5263157894736842
ich bin sicher,i am sure,im am,1,0.8
sein name ist uns bekannt,his name is familiar to us,his father has her,0,0.5
wir mussen zur schule gehen,we must go to school,we have to to to,1,0.375
raus aus meinem zimmer sofort,leave my room immediately,get out my my room,0,0.3888888888888889
wir haben die ausfahrt verpasst,we missed the exit,we missed the,1,0.6923076923076923
das kann nicht euer ernst sein,youre kidding,you cant be,1,0.5454545454545454
liebe findet einen weg,love will find a way,do i know it,1,0.5
ich wunschte du wurdest das nicht machen,i wish you wouldnt do that,i dont i you you you,0,0.4
das ist immer noch nicht gut genug,this is still not good enough,thats not really good,0,0.47619047619047616
die meisten hunde sind am leben,most of the dogs are alive,all men are dogs dogs,0,0.47619047619047616
die osterglocken beginnen zu welken,the daffodils are starting to wilt,the raining,0,0.8181818181818182
meine mutter nahm mich in den park mit,my mother took me to the park,my aunt ran my me me,0,0.3499999999999999
tom ist ein verrater,tom is a traitor,tom is a,1,0.875
das problem ist eine diskussion wert,this problem is worth discussing,the dog is a,0,0.75
findest du das nervig,do you find that annoying,do you think this,1,0.5294117647058824
das hier ist ein krankenhaus,this is a hospital,this is a,1,0.6666666666666666
kannst du helfen,can you help,can you help,1,0.9166666666666666
es ist ein druckfehler entschuldigung,its a typo sorry,its a too,1,0.6666666666666666
regeln sie das ein fur alle mal,get it settled once and for all,do the to to to,0,0.3333333333333333
sie sind sich nie begegnet,theyve never met,they never never,1,0.5
tom kann gehen wohin auch immer er mochte,tom can go wherever he likes,tom can where where a,0,0.5238095238095238
sie wollte gerade anfangen,she was about to start,she wanted to be,1,0.5625
tom ist derjenige den wir wollen,tom is the one we want,tom is as to to,1,0.4666666666666667
was ist es denn wert,whats it worth,whats it worth it,1,0.5294117647058824
er dachte ich sei mein bruder,he thought i was my brother,he thought i my my,0,0.5555555555555556
du bist es die nicht versteht,its you who doesnt understand,you dont not that,0,0.5294117647058824
konntest du bitte den fernseher leiser stellen,would you please turn down the tv,can you turn the the,0,0.5
alle dorfbewohner kennen ihn,all the villagers know him,they knew him,0,0.6923076923076923
tom ist dein lehrer,tom is your teacher,tom is your teacher,1,0.6842105263157895
warum zeigen sie mir das,why are you showing me this,why do you ask that,0,0.47368421052631576
tom ist viel schwerer als mary,tom is much heavier than mary,tom is a than than,0,0.5
ich werde dem hund zu fressen geben,ill feed the dog,ill take the the dog,1,0.45
er hat sein ganzes geld auf den kopf gehauen,he blew all his money,he gave him his the,1,0.3684210526315789
die beleuchtung ist perfekt,the light is perfect,the moon is delicious,1,0.38095238095238093
tom schlaft schon,tom is already asleep,tom is already,1,0.8571428571428571
sagen sie mir woher sie das haben,tell me where you got this,tell me what you me,0,0.5263157894736842
ihr mann ist die meiste zeit betrunken,her husband is usually drunk,her friend is very,0,0.5
wir mussen denke ich mit vorsicht agieren,i think we need to be careful,we want to to to you,0,0.4
wir kamen spater nach hause,we arrived home late,we tried home,1,0.7692307692307693
ich mochte den ventilator haben,i want the fan,i want to to the,1,0.5
mein rechtes auge zuckt,i have a twitch in my right eye,my a,0,1.0
genau das habe ich mir auch gedacht,actually thats what i thought,thats all i was,0,0.5333333333333333
ich kann euch nicht mehr sehen,i cant see you anymore,i cant see you you,1,0.6111111111111112
wie gefallt dir mein neuer anzug,how do you like my new suit,how do you new car,0,0.5
er kennt eine menge volkstanze,he knows many folk dances,he knows many folk dances,1,0.6
wollen sie mir helfen,do you want to help me,do you want me help,1,0.7368421052631579
was geschah ihm,what happened to him,what happened him,1,0.6470588235294118
ihr konnt tom nicht leiden lassen,you cant let tom suffer,you cant let tom,1,0.6875
tom braucht deine hilfe,tom needs your help,tom needs to you,1,0.625
er sieht aus wie dein bruder,he looks like your brother,he looks like of,0,0.5
was ich sage stimmt,what i say is true,what i think is,1,0.4666666666666667
er tanzt mit einem anderen madchen,hes dancing with another girl,he never to a a,0,0.5333333333333333
schau mal auf die wolke dort druben,look at the cloud over there,keep at over there,0,0.5
ich bekomme oft briefe von ihm,i often receive letters from him,i know him to with,0,0.3888888888888889
ich bin der einzige uberlebende,im the only one who survived,im a the the,0,0.5
ich lernte aus meinen fehlern,i learned from my mistakes,i am in my,0,0.6
wann mochtest du dass ich anfange,when do you want me to start,what do i meet to,0,0.5294117647058824
wir sollten umkehren,we should turn back,we should get in,1,0.6875
ein leben ohne bucher ist unvorstellbar,life without books is unimaginable,my books has her,0,0.5625
ich habe keine zeit fur spiele,i have no time for games,i dont have of time,1,0.5789473684210527
es ist niemand gekommen,nobody came,nobody has one,1,0.5714285714285714
wurdest du gern spazieren gehen,would you like to go for a walk,do you like to to,0,0.5882352941176471
sie ist zu einer frau herangewachsen,she has grown up to be a woman,she is a a,0,0.5
was wenn wir scheitern,what happens if we fail,what do i believe,1,0.47058823529411764
tom warf maria die schlussel zu,tom tossed the keys to mary,tom took mary his car,0,0.47619047619047616
sie tragt eine sonnenbrille,shes wearing sunglasses,shes wearing sunglasses,1,0.5217391304347826
er verlie seine frau und seine kinder,he left his wife and children,he died his his,0,0.4
ich breche morgen nach paris auf,i leave for paris tomorrow,ill on to at,0,0.5
ich habe es nicht geschafft mit meinen hausaufgaben fertig zu werden,i was unable to finish my homework,i didnt get get as as,0,0.3333333333333333
